installid,date,size,cost,subsidy,zip,city,state
DEC00473,2010-12-05,7.4,45900,15000,19947,Georgetown,DE
R02097,2014-06-06,6.36,22276,7270,19955,Kenton,DE
R02133,2015-10-07,6.36,34150,7270,19734,Townsend,DE
R00904,2011-01-24,7.98,53945,13486.25,19971,Rehoboth Beach,DE
DEC00568,2011-04-19,5.04,28000,6385,19966,Millsboro,DE
DEC00237,2009-03-24,3.96,32000,15000,19934,Camden Wyoming,DE
DEC00780,2012-05-14,5.1,23715,4545,19966,Millsboro,DE
R02070,2014-06-06,11.88,40344,10658,19958,Lewes,DE
R01468,2012-06-06,4.07,26455,5087.5,19958,Lewes,DE
R00832,2011-04-26,6.3,51716,12929,19702,Newark,DE
R01899,2014-04-21,2.6,14035,5200,19809,Wilmington,DE
R01719,2013-06-06,-1,45000,11050,19807,Wilmington,DE
DEC00909,2013-06-14,5.23,30250,4725,19958,Lewes,DE
R00238,2007-10-31,5.4,42660,21330,19709,Middletown,DE
DEC00223,2009-02-28,3.44,30043,15000,19966,Millsboro,DE
R02210,2015-03-31,12.6,38793.56,10910,19803,Wilmington,DE
DEC01159,2015-02-09,5.5,29500,2500,19958,Lewes,DE
R02177,2015-04-30,10,28500,10000,19734,Townsend,DE
DEC00561,2011-05-03,3.7,22570,4625,19975,Selbyville,DE
R01814,2014-04-21,5,17856,6250,19713,Newark,DE
R01541,2012-12-21,-1,30170,7750,19946,Frederica,DE
DEC00184,2008-11-24,3.87,30000,15000,19958,Lewes,DE
DEC00803,2012-06-19,4.8,25573,4320,19968,Milton,DE
R00935,2010-12-22,6.9,63800,13950,19944,Fenwick Island,DE
R01324,2012-01-11,11.655,58200,10579,19709,Middletown,DE
R00653,2010-11-22,3.42,32410,16205,19711,Newark,DE
NewarkR00026,2010-06-14,3.78,26832.26,8943.19,19711,Newark,DE
NewarkR00037,2011-06-23,2.28,16900,-1,19711,Newark,DE
R00565,2009-06-12,4.546,37232,18616,19970,Ocean View,DE
R00448,2008-09-16,1.62,13365,6682.5,19701,Bear,DE
R01341,2011-12-07,13.5,93217,11225,19808,Wilmington,DE
R01422,2012-05-08,8.93,41452,9197.5,19904,Dover,DE
R01197,2012-01-05,24.44,128865.89,-1,19713,Newark,DE
R01582,2013-06-06,4.6,17349,5750,19808,Wilmington,DE
NewarkR00004,2007-10-09,3,27524,13762,19711,Newark,DE
R00088,2006-09-19,2.4,21600,10800,19970,Clarksville,DE
R01408,2012-08-10,12.825,71285,10988.75,19930,Bethany Beach,DE
R01470,2012-06-06,4.59,29835,5737.5,19939,Dagsboro,DE
R01668,2013-03-25,8.64,45360,8980,19958,Lewes,DE
R01858,2013-09-27,14.4,11540,-1,19966,Millsboro,DE
R01523,2012-08-10,6.37,26221,7277.5,19930,Bethany Beach,DE
DEC01085,2014-09-29,5.61,29500,2872,19958,Lewes,DE
R00316,2008-04-17,6.8,57800,28900,19934,Camden,DE
R00612,2009-06-21,4.05,34425,-1,19709,Middletown,DE
LewesR00037,2011-06-07,4.41,30466.18,7500,19958,Lewes,DE
R00308,2008-09-08,6,48000,-1,19720,New Castle,DE
R02053,2014-06-17,13.77,11319.5,-1,19709,Middletown,DE
R01613,2013-02-18,2.35,10305,2937.5,19960,Lincoln,DE
R00641,2009-09-11,6,48220,24110,19943,Felton,DE
DEC00199,2008-12-07,4,-1,15000,19938,Clayton,DE
R01054,2011-10-26,4.5,26849.89,6712.47,19720,New Castle,DE
R00773,2010-07-03,3.78,30051,15025,19971,Rehoboth Beach,DE
R02236,2015-04-03,42,200340,-1,19807,Wilmington,DE
R01095,2011-03-16,8.64,47150,11787.5,19960,Lincoln,DE
DEC01147,2015-01-15,5.5,29500,2500,19958,Lewes,DE
R02281,2015-04-03,7.75,25200,8312.5,19971,Rehoboth Beach,DE
R00924,2011-03-30,4.262,34000,8500,19808,Wilmington,DE
R02003,2014-06-06,7,35000,7750,19958,Lewes,DE
R01807,2013-08-28,7.5,25058,8125,19904,Dover,DE
R01938,2014-04-21,7.5,30500,8125,19701,Bear,DE
DEC00819,2012-07-03,7.99,30761,5845.5,19971,Rehoboth Beach,DE
DEC00177,2008-10-08,2.16,21980,10990,19958,Lewes,DE
DEC00631,2011-10-02,7.05,41537.5,7787.5,19958,Lewes,DE
DEC01000,2013-11-08,5.74,15956.4,4435,19943,Felton,DE
DEC01184,2015-05-20,5.5,29500,2500,19958,Lewes,DE
DEC00661,2011-11-09,5.04,30712,6280,19958,Lewes,DE
DEC00367,2010-02-15,8.17,56259,15000,19958,Lewes,DE
R00381,2009-01-15,1.8,14850,7425,19971,Rehoboth Beach,DE
R00617,2009-09-11,9.24,78540,31500,19971,Rehoboth Beach,DE
R01239,2011-08-02,8.892,46238,9169,19971,Rehoboth Beach,DE
R00065,2006-04-20,6.6,47494.87,22500,19808,Wilmington,DE
R00593,2009-06-12,3.2,25600,12800,19930,Bethany Beach,DE
R01737,2013-06-06,6.76,21770,7570,19966,Millsboro,DE
DEC01156,2015-02-09,5,27000,2500,19958,Lewes,DE
R01733,2013-06-06,6.37,17750,7277.5,19958,Lewes,DE
R00358,2008-06-17,7.875,63400,31500,19707,Hockessin,DE
R02022,2014-05-23,4.77,16691,5962.5,19954,Houston,DE
R00939,2010-12-10,5.29,35326.55,8831.65,19711,Newark,DE
R01568,2012-11-15,4.7,21855,5875,19971,Dewey Beach,DE
R00800,2010-10-15,6.3,47880,23940,19971,Rehoboth Beach,DE
R00314,2008-04-09,7.875,63000,31500,19702,Newark,DE
R01520,2012-10-02,8.46,45684,8845,19971,Rehoboth Beach,DE
DEC00650,2011-10-31,6.11,30244.5,7000,19904,Dover,DE
DEC00162,2008-09-03,4,34000,15000,19963,Milford,DE
DoverR00020,2010-05-26,3.075,20420,10210,19904,Dover,DE
LewesR00046,2011-09-08,3.33,22610.7,5652.68,19958,Lewes,DE
R01932,2014-02-17,4,16422,5000,19952,Harrington,DE
NR00256,2014-01-07,14.4,11540,-1,19966,Millsboro,DE
R01896,2014-02-17,7,22890,7750,19713,Newark,DE
R00090,2006-11-03,1.5,16381.08,8190.54,19970,Ocean View,DE
R01332,2012-06-13,3.76,19204,4700,19808,Wilmington,DE
R01830,2013-11-04,6.5,23125,7375,19711,Newark,DE
R01559,2013-08-28,4.9,22000,6125,19810,Wilmington,DE
R00438,2009-05-18,4.32,35000,17500,19802,Wilmington,DE
NewarkR00033,2012-04-09,4.62,35300,14898.51,19711,Newark,DE
R02010,2014-08-25,5.2,18360,6400,19810,Wilmington,DE
DEC00790,2012-05-27,5.355,21200,4659.75,19966,Millsboro,DE
R01343,2012-10-02,9.87,48071,9902.5,19973,Seaford,DE
R00914,2011-06-06,3.168,21000,5250,19701,Bear,DE
DEC00610,2011-07-16,11.75,62275,10000,19946,Frederica,DE
R02135,2015-10-22,10.92,23868,10322,19810,Wilmington,DE
DEC00486,2010-12-15,5.98,35880,11958.8,19947,Georgetown,DE
R01564,2012-11-15,9.5,19250,9625,19980,Woodside,DE
R01122,2011-10-27,5.46,32656.84,8164.21,19944,Fenwick Island,DE
DEC01056,2014-03-07,10.4,28000,3300,19958,Lewes,DE
R01134,2011-12-05,13.32,70463,17615.75,19702,Newark,DE
DEC01075,2014-08-08,10.9,33500,3300,19939,Dagsboro,DE
R01099,2011-09-21,3.7,22903,5725.75,19968,Milton,DE
DEC01084,2014-09-10,5.72,31175,2894,19958,Lewes,DE
R00601,2009-09-11,7.534,60208,30104,19970,Ocean View,DE
R01798,2013-12-10,35.7,120177,15000,19711,Newark,DE
DEC00558,2011-05-03,11.1,54623.1,10000,19975,Selbyville,DE
DEC00456,2011-03-27,1.645,10750,3582.98,19945,Frankford,DE
R00965,2011-02-02,6.2,52346.25,-1,19709,Middletown,DE
R00335,2008-06-17,7.2,57600,28800,19711,Newark,DE
R00278,2008-01-09,5.6,44972,22486,19808,Wilmington,DE
DEC01094,2014-10-10,5.5,29500,2850,19958,Lewes,DE
R02238,2015-04-30,4.32,16349,5400,19808,Wilmington,DE
R01670,2012-12-21,8.5,34480,8875,19808,Wilmington,DE
R00915,2010-10-01,7.128,51500,12875,19962,Magnolia,DE
R01999,2014-06-06,6.5,32000,7375,19958,Lewes,DE
DEC00243,2009-03-29,5.67,45077,15000,19943,Felton,DE
R02251,2015-07-24,10.4,32800,10140,19709,Middletown,DE
R02032,2014-08-25,5,16750,5625,19971,Rehoboth Beach,DE
R00332 - B,2008-05-15,-1,-1,9900,19971,Rehoboth Beach,DE
DEC00416,2010-06-15,5.06,38282,12759.39,19977,Smyrna,DE
SmyrnaR00005,2008-04-16,4.926,40000,-1,19977,Smyrna,DE
DEC00532,2011-03-16,7.2,46500,7900,19941,Ellendale,DE
DEC00916,2013-07-03,5.25,28435,4612.5,19958,Lewes,DE
R01270,2011-12-07,8.46,46000,8845,19958,Lewes,DE
R02267,2015-04-03,5.3,20059,-1,19803,Wilmington,DE
DEC01080,2014-09-10,9.9,29299,3300,19958,Lewes,DE
R00837,2010-11-08,0.57,4703,1175.75,19970,Ocean View,DE
R00774,2010-06-02,2,15900,7950,19971,Rehoboth Beach,DE
R01635,2015-04-30,10.56,63360,10196,19958,Lewes,DE
R01886,2014-09-18,5.5,29975,6625,19958,Lewes,DE
R01753,2014-04-21,5.36,28435,6517.25,19971,Rehoboth Beach,DE
R00857,2010-11-08,3.78,30240,7560,19951,Harbeson,DE
DEC00487,2010-12-15,4.5,30375,10123.98,19943,Felton,DE
R01876,2014-02-17,4.06,13804,5075,19971,Rehoboth Beach,DE
DEC00575,2011-05-21,2.96,18172.8,3700,19968,Milton,DE
DEC00102,2008-05-03,4,30000,7500,19958,Lewes,DE
R01447,2012-06-06,7.35,36110,8012.5,19720,New Castle,DE
DoverR00008,2009-02-11,7.8,59734,15000,19901,Dover,DE
R01893,2014-06-06,5.2,17860,6400,19810,Wilmington,DE
DEC00392,2010-04-14,4.224,35904,11966.8,19975,Selbyville,DE
R02137,2014-12-18,10,30000,10000,19709,Middletown,DE
R00926,2011-08-24,6.44,55750,13937.5,19711,Newark,DE
SmyrnaR00001,2008-04-16,3.15,25987.5,12993.75,19977,Smyrna,DE
DEC01181,2015-04-27,19.08,51547,2500,19960,Lincoln,DE
R00780,2011-07-27,7.79,63120,31500,19971,Rehoboth Beach,DE
DoverR00032,2011-06-09,12.95,71500,-1,19901,Dover,DE
R02033,2014-09-18,5,16750,6250,19971,Rehoboth Beach,DE
R01075,2011-12-07,12.16,81794,20448.5,19707,Hockessin,DE
DEC00054,2007-10-17,3,32700,5000,19956,Laurel,DE
R01142,2011-09-23,11.88,58500,14625,19711,Newark,DE
R00788,2010-06-02,5.4,40500,20250,19709,Middletown,DE
DEC00460,2011-03-27,2.52,16984.8,5661.03,19945,Frankford,DE
R01527,2012-10-02,9.87,18037.88,-1,19709,Middletown,DE
R02159,2014-12-18,13,33500,11050,19939,Dagsboro,DE
R00506,2008-11-06,7.8,59734,29867,19702,Newark,DE
DEC00359,2010-02-06,2.76,21733,7243.6,19977,Smyrna,DE
R00839,2010-11-08,4.32,28000,7000,19975,Selbyville,DE
R00093,2006-06-09,-1,-1,-1,-1,-1,DE
R02143,2015-03-31,9.12,25902,9340,19956,Laurel,DE
R01919,2015-10-22,4,16464,5000,19805,Wilmington,DE
DEC00919,2013-07-10,10.75,36315,7087.5,19966,Millsboro,DE
R00426,2009-02-11,5.049,38250,19125,19803,Wilmington,DE
R02098,2015-01-30,8.12,22862,8590,19951,Harbeson,DE
R02016,2014-04-21,7.28,22316,7960,19701,Bear,DE
R01380,2012-04-09,7.13,36007,7847.5,19971,Rehoboth Beach,DE
NewarkR00015,2010-02-19,3.78,29378,14689,19711,Newark,DE
DEC00461,2010-11-22,5.46,29800,9932.34,19958,Lewes,DE
R00720,2009-12-08,1.35,10462.5,5231.25,19701,Bear,DE
DEC01135,2014-11-21,9.24,24875,2500,19968,Milton,DE
DEC01066,2014-06-18,5.5,29975,2850,19958,Lewes,DE
DEC00122,2008-08-02,3,29800,14900,19973,Seaford,DE
R01877,2013-12-10,5.72,19373,6790,19975,Selbyville,DE
R01651,2013-08-28,13.2,48443,11120,19971,Rehoboth Beach,DE
R02248,2015-11-20,6.24,21984,7180,19808,Wilmington,DE
DEC00987,2013-09-24,5.5,30250,4375,19966,Millsboro,DE
DEC00918,2013-07-08,4.25,13900,3825,19958,Lewes,DE
R00895,2011-04-26,5.29,41379,10344.75,19803,Wilmington,DE
R01385,2013-12-10,4.93,28848,6168.75,19711,Newark,DE
R00768,2010-04-28,8.712,64000,31500,19934,Camden,DE
R01671,2013-02-18,8.64,45360,8980,19958,Lewes,DE
DEC00553,2011-04-24,3.7,23199,4625,19975,Selbyville,DE
DEC00667,2011-11-22,1.88,12502,2350,19958,Lewes,DE
DEC01187,2015-06-10,6.48,25120,2500,19943,Felton,DE
R01331,2012-01-21,6.075,39487,-1,19958,Lewes,DE
R01808,2013-09-27,7.5,19500,8125,19971,Rehoboth Beach,DE
R00362,2008-06-23,5.25,35144.48,17572.24,19701,Bear,DE
DEC00369,2010-02-15,4.23,26648.92,8882.09,19977,Smyrna,DE
R00931,2011-04-26,8.74,32775,8193.75,19975,Selbyville,DE
R00313,2008-04-09,7.8,63400,31500,19709,Middletown,DE
DEC00289,2009-08-12,6.02,46354,15000,19934,Wyoming,DE
R01292,2011-11-26,6.67,46182,-1,19810,Wilmington,DE
R01789,2014-03-19,5.61,30250,6707.5,19958,Lewes,DE
R02195,2014-12-18,5.2,18230,6400,19808,Wilmington,DE
R01713,2013-05-06,4.6,17112,6000,19701,Newark,DE
R01511,2012-06-06,16.92,57518,12422,19956,Laurel,DE
R00765,2010-06-15,4.752,41392,20696,19938,Clayton,DE
R01494,2012-08-10,4.14,20500,5175,19971,Rehoboth Beach,DE
R01320,2011-10-05,6.81,36000,7607.5,19808,Wilmington,DE
DEC00481,2010-12-15,4.07,22385,7460.92,19966,Millsboro,DE
DEC00879,2012-09-10,8.5,31280,6075,19971,Rehoboth Beach,DE
R01931,2014-04-21,8.25,41250,8687.5,19958,Lewes,DE
DEC00745,2012-03-14,5.18,24087,6385,19966,Millsboro,DE
R01442,2013-03-25,9.2,45637,9400,19734,Townsend,DE
R00763,2011-10-26,4.55,39084,19542,19711,Newark,DE
R01993,2014-07-10,18,45000,12800,19709,Middletown,DE
DEC00520,2011-02-21,4.23,30244,5287.5,19939,Dagsboro,DE
DEC01188,2015-06-10,5.5,19983,2500,19904,Dover,DE
R01745,2013-09-27,3.06,12154,3825,19971,Rehoboth Beach,DE
R00624,2009-06-23,3.68,28704,-1,19709,Middletown,DE
